temperature,humidity,soil_moisture,rainfall,rain_probability,forecast_temperature,forecast_humidity,pump_state
24.9,79.4,40.3,0.1,52,25.7,81.2,1
28.5,94.3,78.9,1.3,60,30.9,95.7,0
27.5,87.9,83.8,0.4,81,26.1,95.6,0
26.7,76.6,48.7,0.1,28,29.0,75.5,0
26.9,81.9,100.0,69.9,32,27.6,86.1,0
32.4,80.3,69.8,14.0,74,33.9,79.8,0
39.1,77.2,85.0,4.7,75,40.4,81.8,0
33.7,72.0,35.5,4.8,26,32.4,66.6,0
35.1,81.5,43.3,0.3,53,33.2,81.0,0
28.3,80.9,76.6,0.2,26,28.3,81.9,0
30.5,89.5,32.3,0.1,52,30.4,97.4,1
31.9,86.5,76.2,0.9,26,29.3,85.2,0
27.0,85.8,22.7,1.8,24,27.9,78.4,1
28.1,72.6,80.1,27.3,20,27.7,71.4,0
33.8,76.9,28.0,10.7,27,33.2,71.6,1
34.9,76.5,97.9,71.9,41,33.0,73.2,0
30.3,86.2,33.1,0.8,55,31.5,94.0,1
24.6,82.3,64.0,0.9,34,26.4,82.7,0
28.7,84.4,43.4,0.3,36,29.8,84.5,1
23.5,86.8,75.0,0.0,39,23.9,93.0,0
30.3,82.9,15.6,0.2,82,28.3,84.0,1
31.1,83.9,71.8,1.3,24,29.3,82.9,0
28.8,79.5,31.9,1.0,29,27.4,79.3,1
31.1,73.5,56.4,1.0,33,30.6,77.9,1
31.9,73.0,80.4,0.1,30,30.0,76.5,0
31.2,86.8,29.8,0.1,50,34.4,91.2,1
24.6,86.3,18.4,0.0,59,28.0,85.1,1
28.9,76.3,16.8,1.3,58,29.7,78.2,1
31.8,75.6,23.3,0.3,37,30.8,73.4,1
37.1,72.5,54.2,1.4,20,36.7,68.8,0
28.8,84.5,73.9,0.0,42,31.4,85.8,0
32.5,72.4,61.1,0.6,10,29.7,69.2,0
34.0,83.5,74.4,1.9,37,33.2,87.1,0
29.1,85.9,45.7,0.0,38,27.8,89.6,0
35.2,80.9,41.5,0.3,38,37.3,81.2,1
35.4,68.0,83.9,0.6,26,36.4,67.7,0
36.2,84.9,90.4,23.3,69,34.0,94.6,0
32.1,74.6,82.1,0.6,36,28.5,80.2,0
40.6,76.4,46.4,27.0,67,40.4,82.3,1
27.2,91.1,26.2,0.2,53,27.9,94.7,1
39.6,71.0,58.4,41.7,53,38.0,72.6,0
33.5,77.5,44.7,44.6,22,34.8,78.9,0
36.0,78.7,36.5,30.1,57,36.1,79.9,0
28.6,80.3,60.4,1.1,32,27.9,79.9,1
33.8,81.4,80.1,0.8,34,32.9,76.8,0
36.4,64.4,74.9,0.8,35,37.2,63.0,0
25.1,97.1,40.0,0.5,35,24.5,91.2,0
29.3,83.1,81.8,29.0,48,27.1,84.7,0
20.4,93.8,85.1,17.6,43,22.7,85.7,0
29.2,93.8,69.6,0.5,45,29.3,95.1,0
26.3,87.6,44.9,1.2,38,26.7,86.1,0
29.0,89.1,51.3,9.8,88,30.7,95.2,1
43.0,67.5,19.0,0.8,31,45.0,68.8,1
37.7,79.0,46.3,16.0,72,39.0,78.6,1
23.5,90.2,23.6,0.5,54,22.0,92.3,1
32.5,79.4,51.9,0.2,15,31.1,84.5,1
33.6,78.7,25.1,0.5,15,36.0,76.2,1
28.5,72.6,81.2,0.4,24,28.8,71.0,0
30.8,80.2,18.0,0.2,30,31.5,79.0,1
31.2,80.0,25.9,2.6,34,29.9,85.9,1
23.9,76.5,24.0,0.5,23,21.5,78.4,1
25.4,98.8,21.9,18.3,63,28.1,100.0,1
30.8,83.7,76.0,11.0,40,32.1,77.5,0
30.4,87.0,32.3,0.7,17,27.4,88.8,1
26.8,85.1,25.8,0.8,31,27.2,91.0,1
26.4,82.4,55.6,8.8,33,27.9,90.2,0
29.6,80.0,67.6,1.1,31,30.7,79.0,0
34.0,86.2,66.1,22.7,78,31.1,85.3,0
29.7,71.1,49.7,1.0,32,27.5,65.8,1
37.3,74.5,63.1,14.4,53,37.5,66.4,0
26.9,77.4,31.9,0.2,17,28.1,80.9,1
30.9,82.9,85.9,0.2,36,32.4,78.6,0
28.4,74.0,76.1,0.1,6,28.1,79.6,0
32.6,82.3,39.5,0.3,20,33.0,82.2,1
26.5,77.1,75.3,0.0,18,25.1,69.6,0
38.7,82.1,81.3,0.1,64,42.0,85.9,0
22.4,89.4,74.0,16.2,57,22.1,91.0,0
37.7,71.6,65.9,0.2,17,38.4,73.8,1
30.4,85.7,31.7,1.8,60,29.3,88.5,1
32.5,81.5,78.8,1.7,24,33.4,89.1,0
36.0,76.8,41.9,0.1,50,34.8,78.3,1
33.9,78.2,40.8,1.0,56,31.1,79.3,1
26.7,89.5,16.6,0.3,15,26.9,95.3,1
32.7,80.5,67.1,8.2,51,30.8,85.0,0
38.4,81.5,58.9,14.5,56,39.5,86.9,0
26.0,89.8,30.3,0.6,39,28.9,88.3,1
39.5,57.7,80.4,0.8,17,39.6,60.8,0
31.7,77.3,36.3,7.8,31,33.7,74.4,1
28.1,84.4,77.4,0.9,50,27.4,88.2,1
26.0,90.9,67.4,10.2,41,27.3,93.1,0
29.0,70.9,22.7,0.2,53,28.2,78.0,1
21.2,100.0,59.2,31.8,71,23.2,100.0,0
28.1,81.1,59.1,1.5,21,28.4,83.6,1
28.8,77.1,16.8,0.1,25,28.9,73.7,1
25.2,79.4,10.8,0.3,30,23.5,80.6,1
33.4,84.1,81.3,0.1,24,34.0,88.1,0
29.0,89.0,24.8,8.1,67,31.2,94.0,1
27.1,85.2,63.1,1.6,37,28.1,79.1,0
28.5,77.9,50.2,0.0,26,29.2,76.4,1
31.6,71.6,75.7,0.0,50,31.1,71.7,0
30.3,77.3,84.8,36.4,41,30.3,70.8,0
26.8,87.5,83.7,6.0,64,27.8,100.0,0
30.6,87.6,42.3,0.2,59,26.7,81.8,1
29.8,76.9,62.3,0.1,8,31.1,80.6,1
24.9,82.4,25.4,0.6,32,24.8,78.3,1
28.7,92.0,64.0,2.9,63,26.2,88.6,0
32.6,76.0,55.7,45.0,31,34.2,67.7,1
32.6,79.0,62.8,0.3,44,34.1,77.5,0
29.0,77.1,17.8,1.1,36,30.0,73.7,1
33.0,82.7,59.5,13.6,69,33.2,82.0,0
25.6,91.1,45.3,0.3,44,25.5,89.9,1
25.7,88.9,42.3,0.7,19,24.9,88.0,1
28.9,80.6,68.5,0.3,44,27.3,76.7,0
36.7,71.1,54.0,0.3,21,38.5,68.3,1
30.7,66.7,33.7,0.4,3,32.0,72.4,1
28.8,83.9,18.2,0.0,46,28.5,79.6,1
36.9,68.9,33.1,0.3,53,35.6,69.1,1
28.7,88.4,20.4,0.0,19,30.1,86.7,1
40.1,76.0,24.9,0.9,58,38.6,68.0,1
27.7,77.9,64.1,0.7,25,27.0,77.3,0
25.4,78.0,64.4,0.4,50,24.8,78.1,0
29.3,78.6,49.5,13.3,14,27.0,78.9,1
28.9,88.2,27.5,0.4,44,25.6,84.0,1
26.4,88.7,74.8,0.2,38,27.4,90.8,0
41.7,65.4,47.1,0.4,59,41.4,66.4,1
31.4,66.5,57.7,0.5,6,29.8,67.3,1
32.1,80.3,56.1,0.2,58,34.3,74.6,1
27.9,78.4,42.4,0.2,7,28.1,77.7,1
27.4,83.9,11.0,1.0,16,32.1,86.2,1
34.6,75.6,19.2,8.5,64,32.9,73.0,1
22.5,92.4,41.9,0.1,50,23.2,88.8,1
24.9,87.4,43.8,1.5,10,25.4,88.7,1
28.9,73.8,48.1,2.3,10,30.1,72.4,1
36.1,69.2,16.6,0.5,41,37.2,71.3,1
28.3,78.7,31.0,0.9,30,31.6,77.6,1
31.9,83.6,48.6,0.2,30,32.1,82.6,0
30.1,80.0,22.3,18.0,30,31.7,86.9,1
35.8,73.8,75.4,0.4,55,33.7,77.2,0
22.9,83.8,83.2,0.8,18,22.0,83.6,0
33.3,84.2,34.1,8.4,62,34.2,89.0,1
29.1,81.6,78.0,1.2,49,28.6,80.8,0
34.2,80.4,83.7,0.7,30,32.6,83.0,0
26.3,83.0,43.7,3.4,19,26.0,83.8,1
30.1,79.1,66.8,0.1,37,30.3,80.7,0
29.5,77.6,22.8,0.1,35,32.0,72.0,0
25.5,77.7,25.8,6.4,19,25.6,81.3,1
24.2,87.4,64.5,0.2,66,26.0,86.6,0
27.4,88.1,29.0,1.3,66,29.2,91.1,0
30.6,75.9,54.5,0.3,6,30.8,72.3,1
26.6,68.8,64.6,0.8,29,26.4,68.4,0
28.5,81.4,63.4,0.3,18,26.7,77.8,1
21.5,94.2,23.6,10.4,52,21.9,100.0,1
28.3,73.3,18.4,1.4,29,27.3,69.8,1
34.6,71.8,12.9,0.3,28,32.3,67.8,1
33.2,84.1,71.5,1.3,46,31.7,84.8,0
29.6,89.8,22.7,0.3,62,27.6,92.3,1
31.1,77.5,33.0,0.2,7,30.0,71.1,1
26.3,79.7,52.4,0.4,68,28.8,81.4,1
37.3,80.8,58.7,12.1,63,38.4,85.1,0
39.3,76.2,28.0,16.9,24,40.2,76.5,1
30.7,76.6,66.1,0.0,43,29.7,83.4,0
41.7,74.7,50.8,0.1,50,43.2,69.8,1
26.9,85.2,75.3,0.3,42,25.6,82.3,0
24.4,81.9,28.7,1.1,10,24.6,82.0,1
26.8,85.4,58.6,0.5,65,25.9,77.9,1
29.0,77.8,82.9,0.1,43,29.0,81.3,0
40.4,62.4,14.2,0.1,9,40.7,57.9,1
28.7,85.9,77.3,0.2,57,27.6,93.4,0
26.1,75.7,67.2,0.3,17,28.6,74.0,0
26.0,85.2,15.7,0.1,25,25.4,90.8,1
35.1,68.7,56.8,16.1,38,33.3,69.0,1
34.5,81.0,19.1,0.7,63,34.9,81.9,1
27.8,85.8,51.5,51.5,38,26.4,87.0,0
21.6,94.3,17.0,4.8,67,21.7,98.0,1
24.9,90.0,76.0,2.2,48,28.3,88.4,0
37.7,81.5,57.5,53.7,71,36.4,88.4,0
33.1,91.2,49.2,0.2,86,29.0,95.4,0
30.3,84.0,85.0,0.8,27,29.8,82.9,0
38.4,66.2,46.9,0.6,14,36.3,64.0,1
38.8,75.5,30.6,0.8,59,40.3,68.7,1
29.8,82.6,65.2,0.1,43,29.3,85.8,0
29.9,79.2,57.7,0.0,32,31.0,81.3,1
27.4,80.6,74.5,18.0,60,25.7,84.9,0
28.7,83.3,73.6,9.3,62,30.3,83.3,0
23.3,88.9,33.2,0.3,33,26.1,87.5,1
23.3,93.1,36.9,0.6,28,22.6,95.5,1
22.2,90.6,57.1,22.1,61,21.0,93.5,0
34.9,78.1,71.7,1.2,43,35.4,76.6,0
23.0,84.4,27.8,17.0,57,23.0,85.9,1
38.8,77.2,16.1,0.2,49,37.5,75.8,1
26.7,79.4,31.5,0.3,25,25.1,78.7,1
37.8,77.9,88.5,47.6,54,37.2,81.5,0
28.4,81.2,27.8,0.8,35,28.4,73.9,1
23.0,88.4,35.7,0.0,22,26.8,85.9,1
35.8,73.2,26.6,0.9,17,37.5,71.7,1
36.3,68.1,61.2,1.3,37,39.0,67.3,0
25.9,89.3,52.2,0.6,49,29.5,87.8,0
28.5,91.2,45.9,0.4,65,28.8,99.7,1
25.9,88.1,22.6,1.1,70,28.1,86.7,1
29.5,86.7,64.2,41.2,53,28.9,91.1,0
30.5,75.4,27.5,0.2,24,32.1,71.9,1
28.4,77.8,82.1,4.8,50,27.4,79.2,0
21.8,89.3,75.7,17.7,44,22.0,89.4,0
27.4,86.7,33.0,0.5,43,29.8,90.6,1
33.2,74.9,42.6,0.7,17,34.7,83.1,1
29.1,77.9,62.9,0.6,23,29.3,78.2,0
28.5,84.6,12.7,0.1,44,29.2,82.3,1
25.8,76.1,33.4,0.3,6,25.7,80.0,1
27.3,78.4,54.3,1.2,18,28.5,82.1,1
36.3,88.0,90.1,24.0,65,38.8,86.3,0
24.9,92.4,71.8,1.5,72,24.7,95.7,0
33.2,67.0,83.3,0.1,23,32.4,68.5,0
30.2,77.8,67.0,0.1,33,27.0,77.5,0
31.1,71.9,37.2,1.3,16,32.4,78.6,1
26.7,79.6,62.6,0.4,46,27.1,83.2,0
28.4,78.1,55.2,0.1,27,28.9,80.9,0
30.0,79.1,21.2,0.0,16,31.8,80.6,1
27.7,76.3,49.0,0.1,10,28.5,80.8,1
31.5,70.7,27.2,0.3,29,30.1,71.0,1
32.1,74.2,77.8,0.2,7,32.5,75.7,0
39.8,75.7,40.3,5.7,91,40.2,78.5,0
31.3,82.4,69.7,0.3,48,30.8,86.3,0
21.4,94.6,45.9,10.4,66,21.3,96.4,0
35.2,78.1,37.4,7.0,43,34.8,75.1,1
29.1,79.6,54.3,0.6,57,27.4,80.1,0
39.1,72.0,38.0,1.1,38,40.4,68.1,1
36.6,70.8,78.0,10.8,55,36.8,70.6,0
27.7,88.4,19.1,9.1,59,27.1,89.9,1
33.2,83.7,75.2,0.0,70,35.2,80.6,0
27.3,85.9,73.0,0.1,56,27.5,85.5,0
30.0,88.0,17.3,0.4,29,29.4,89.3,1
33.0,79.9,26.1,0.9,66,35.1,82.9,1
35.0,78.8,75.0,0.6,21,35.2,79.9,0
34.0,85.2,32.0,2.8,65,31.6,88.5,1
30.3,83.7,18.5,0.2,34,31.4,81.2,1
41.2,72.8,20.2,0.1,35,41.0,74.2,1
28.4,74.2,23.3,0.1,11,29.7,72.6,1
22.8,88.1,82.8,0.7,47,22.7,92.6,0
23.6,92.2,49.8,0.5,55,22.9,86.5,1
36.6,70.4,71.6,20.7,20,36.3,66.0,0
29.7,64.3,27.3,0.1,43,27.8,56.9,1
30.7,88.8,85.4,54.5,83,30.9,84.8,0
27.6,82.1,61.7,3.3,26,29.0,85.6,0
28.0,92.4,34.0,0.1,20,28.1,93.2,1
26.5,87.8,67.5,7.4,76,30.0,86.5,0
32.1,74.2,14.2,0.5,6,31.7,67.2,1
29.6,92.0,58.4,0.3,81,33.1,92.7,1
32.0,71.1,44.0,15.2,31,32.5,72.2,1
31.5,75.5,27.6,1.2,16,32.7,73.1,1
28.1,93.6,39.0,2.1,83,27.3,89.9,1
23.4,86.6,79.3,16.6,33,22.0,93.0,0
23.0,86.7,38.3,0.1,30,23.0,79.3,1
43.0,67.9,82.6,35.0,39,44.2,74.7,0
36.7,73.1,32.8,0.5,23,34.4,76.5,1
36.0,72.8,69.5,6.3,39,35.8,70.4,1
27.0,84.0,43.6,24.8,79,28.0,81.0,0
30.0,91.1,62.4,0.8,72,29.9,88.8,0
26.3,82.5,49.2,0.2,26,25.9,72.3,1
24.1,82.6,71.5,23.7,60,22.1,78.5,0
27.4,76.0,45.9,0.1,17,28.1,72.6,1
36.0,77.9,72.9,0.9,26,36.3,72.8,0
33.8,85.5,75.0,0.2,86,34.9,84.0,0
25.6,91.5,37.0,2.1,53,23.6,86.7,1
28.6,86.1,60.0,0.3,68,30.2,83.9,0
33.4,87.0,40.6,11.7,75,31.6,82.8,1
27.4,78.2,67.7,0.4,40,27.4,82.6,1
30.4,75.0,54.0,4.6,37,31.1,70.4,1
31.8,84.8,74.4,1.3,75,30.6,78.8,0
31.8,79.9,46.9,12.7,61,32.8,84.9,0
31.1,77.7,65.4,0.8,16,33.1,77.2,0
27.1,92.3,40.9,0.1,42,26.1,93.3,1
27.5,81.4,66.3,0.1,11,27.8,79.5,0
24.9,85.8,65.3,0.3,12,27.1,87.8,0
23.0,98.9,57.3,8.8,32,18.7,100.0,0
29.5,79.6,36.5,0.4,35,30.0,78.4,1
33.7,79.2,58.6,0.1,41,34.5,82.2,0
23.8,88.9,62.0,0.4,41,23.1,93.4,0
31.2,86.0,61.5,0.4,33,32.5,82.2,0
33.5,75.6,62.1,0.1,19,34.4,70.1,1
21.7,85.8,38.2,6.5,46,23.9,90.0,1
28.8,77.9,37.0,0.2,27,27.0,77.7,1
37.4,80.7,66.3,19.4,78,39.4,83.9,0
32.5,80.0,73.2,1.0,25,32.2,76.1,0
21.6,99.3,73.7,2.7,81,20.0,96.5,0
33.0,86.6,74.8,0.2,63,32.2,92.6,0
26.6,81.2,78.8,85.0,52,29.0,78.2,0
33.1,85.9,63.8,24.5,72,31.6,89.0,0
26.9,93.5,57.1,20.0,51,29.5,100.0,0
29.8,77.7,18.9,0.1,32,27.7,77.0,1
27.6,69.6,72.7,0.0,28,28.7,70.3,1
30.0,79.5,69.5,0.2,48,32.3,77.4,0
27.4,90.0,67.3,6.7,56,27.8,86.4,0
29.0,80.6,25.7,0.8,44,28.2,81.6,1
24.7,98.1,72.5,0.3,68,23.3,100.0,0
32.2,80.1,11.5,9.2,77,35.8,89.8,1
30.8,75.8,60.0,0.3,16,32.8,68.2,1
22.7,85.9,44.3,11.8,44,22.5,90.8,1
34.5,81.1,30.3,0.3,55,33.7,84.4,1
29.2,78.8,85.0,0.2,23,29.8,76.1,0
30.7,82.0,29.0,10.5,74,32.5,79.3,1
33.4,68.9,32.1,0.6,12,31.5,66.6,1
31.5,74.3,57.0,9.8,61,29.7,77.2,0
35.2,73.2,73.0,0.1,22,38.1,72.6,0
28.7,82.4,73.1,0.4,53,27.2,87.3,0
34.7,70.6,33.4,0.5,27,33.3,73.2,1
30.6,80.0,50.2,0.4,40,28.9,78.0,1
32.3,84.5,81.9,0.7,58,33.8,89.1,0
31.8,88.5,44.5,41.1,51,32.5,88.5,0
35.6,82.2,74.9,0.2,56,38.6,85.9,0
33.2,79.4,51.6,0.1,25,33.5,72.7,1
28.0,84.8,38.9,26.9,56,27.8,87.8,1
27.1,75.9,17.6,3.0,7,26.4,73.3,1
29.8,84.6,24.3,7.6,64,31.2,88.7,1
26.6,97.3,76.3,1.0,55,27.3,97.3,0
25.3,84.7,68.9,60.1,29,24.5,87.4,0
20.4,89.8,72.6,7.3,66,22.5,93.2,0
23.0,85.9,27.9,19.9,48,21.2,84.9,1
38.9,78.3,66.1,0.0,57,35.8,74.8,0
27.0,98.6,31.6,0.1,83,25.9,97.5,0
38.6,75.2,79.3,0.9,18,35.2,75.7,0
31.8,72.5,73.3,0.3,19,33.1,73.4,0
29.8,80.3,40.9,0.9,13,30.0,76.3,0
23.2,94.3,30.3,0.0,48,22.1,97.2,1
30.0,82.4,22.1,0.0,61,28.9,79.0,1
38.5,72.8,23.2,1.1,30,37.7,74.8,1
37.0,80.8,69.6,0.0,19,35.6,81.8,0
31.2,82.7,75.4,0.7,61,29.3,89.2,0
24.8,89.2,24.4,1.0,20,25.1,97.2,1
25.7,92.2,76.0,53.1,32,25.6,90.1,0
26.2,90.9,69.7,0.2,17,27.7,87.8,0
35.8,72.7,65.4,1.0,32,37.6,77.2,0
37.3,68.1,32.4,0.9,35,38.9,68.7,1
30.9,86.7,68.0,0.2,50,30.9,81.4,0
28.6,87.2,16.7,1.2,20,27.8,86.6,1
37.0,66.3,41.5,0.2,17,37.0,63.1,1
25.6,86.1,92.5,62.3,37,21.5,86.8,0
30.2,77.7,54.9,0.3,23,32.1,75.1,1
32.1,77.7,86.1,10.2,20,30.5,71.8,0
26.1,83.2,27.0,0.1,32,24.2,86.4,1
27.1,78.9,65.4,0.6,34,29.1,72.5,0
26.8,80.4,69.5,0.4,32,25.7,83.2,0
36.4,66.0,79.5,0.6,8,36.1,59.8,0
38.6,63.7,33.5,1.5,14,38.2,64.6,1
30.5,77.9,55.2,49.7,48,30.3,74.4,0
28.8,82.9,36.7,0.3,66,29.0,81.4,1
27.3,84.3,61.4,10.9,66,25.2,84.4,0
30.0,89.2,56.1,0.0,85,29.6,85.8,1
27.5,84.3,49.6,0.2,27,28.2,79.0,1
29.6,77.3,39.6,1.4,19,30.7,78.2,1
31.9,77.2,51.4,0.1,29,33.7,77.8,0
28.2,83.8,88.4,10.8,35,28.7,87.3,0
29.1,84.6,37.3,0.2,30,27.5,88.1,1
29.2,82.1,75.1,0.0,42,28.4,77.8,0
28.6,82.6,47.1,18.9,51,26.5,92.8,0
28.0,77.6,53.7,0.3,17,31.1,84.9,1
33.4,76.5,50.3,2.9,23,34.7,77.5,1
22.0,91.9,52.1,0.4,33,23.7,90.3,1
37.1,77.3,18.9,0.1,72,38.0,77.6,1
30.6,77.3,54.5,0.1,58,32.0,81.3,1
32.7,82.5,15.5,0.4,54,34.7,84.6,1
33.3,74.5,29.8,0.8,11,35.6,71.5,1
26.8,87.7,38.3,1.0,69,25.3,90.5,1
25.9,79.3,27.7,0.6,38,24.8,77.8,1
25.4,86.5,19.3,0.1,42,25.9,84.3,1
28.9,80.6,17.2,1.8,55,29.1,85.2,1
33.1,71.3,41.3,0.9,68,30.9,70.0,1
27.4,79.9,45.1,0.3,5,26.3,72.3,1
32.7,70.7,23.2,0.2,44,33.7,73.1,1
19.3,96.9,50.7,0.5,56,20.0,95.9,1
28.3,75.3,24.8,0.4,35,27.6,71.9,1
35.3,77.2,21.7,0.5,22,35.4,81.6,1
29.2,80.3,55.3,0.2,48,27.6,85.6,1
26.3,84.6,75.9,0.3,57,26.3,83.0,0
27.0,82.9,45.7,0.2,61,24.7,88.7,0
17.0,90.1,21.5,17.0,37,18.7,86.9,1
25.4,87.6,78.6,58.2,33,26.4,85.3,0
34.8,79.3,23.1,0.2,53,37.0,77.5,1
27.4,82.4,27.1,18.2,62,27.2,87.1,1
27.9,78.2,88.0,1.4,34,28.8,70.5,0
19.5,91.0,13.5,0.8,52,21.8,96.3,1
22.7,92.0,14.3,0.4,56,24.3,100.0,1
35.4,70.4,70.5,0.3,7,35.9,73.1,0
32.8,84.5,9.2,0.3,24,32.5,82.5,1
24.2,94.2,44.6,0.1,25,22.9,90.7,0
27.2,83.0,53.4,0.6,14,25.9,79.4,0
29.9,70.1,24.1,0.2,7,29.2,71.2,1
24.6,89.3,20.4,0.3,61,24.8,90.4,1
21.0,89.9,17.7,0.1,17,21.6,95.1,1
29.3,81.1,47.3,1.2,21,29.5,77.7,1
32.6,74.2,59.4,0.3,22,32.2,73.0,0
32.7,75.3,65.4,0.4,71,33.4,77.0,1
33.9,66.9,29.8,27.9,19,35.8,62.6,1
23.0,91.1,27.9,27.0,65,21.4,88.9,1
30.3,83.6,22.9,0.2,30,26.7,81.3,1
28.8,83.2,17.0,0.2,70,28.9,87.2,1
29.6,81.4,69.4,0.2,39,30.3,81.9,0
29.0,80.4,15.3,2.3,63,28.7,79.5,1
27.0,97.5,85.2,21.4,80,28.4,95.0,0
17.0,97.5,50.8,0.2,27,15.7,96.0,1
35.2,73.5,51.9,46.0,67,37.9,72.4,0
31.5,78.1,45.0,27.1,60,30.0,77.1,1
23.3,82.6,56.3,0.2,14,23.1,88.2,1
32.1,90.0,33.2,0.1,45,34.1,93.5,1
28.0,77.5,69.4,0.5,23,26.7,76.0,1
28.1,80.4,28.7,0.5,57,29.3,81.5,1
26.5,81.9,22.2,0.3,8,25.4,78.7,1
32.4,77.2,19.3,0.0,28,31.4,79.4,1
26.4,85.2,76.5,6.3,30,27.6,77.6,0
25.1,87.9,48.3,2.6,41,27.7,90.6,0
35.1,65.6,87.6,0.4,9,35.6,62.4,0
29.2,73.6,57.9,0.6,34,30.9,72.6,1
29.3,80.1,37.1,0.8,31,29.9,75.0,1
33.1,79.1,43.9,0.5,17,36.1,75.4,1
27.0,83.5,23.9,0.4,32,26.1,87.8,1
27.9,81.1,40.4,0.7,63,26.0,80.0,1
31.4,79.7,67.1,46.4,87,32.2,89.8,0
23.1,95.3,73.8,0.7,67,22.5,94.6,0
31.0,77.5,56.0,1.5,27,34.4,81.2,0
26.6,86.4,47.8,0.4,45,28.0,86.0,1
33.8,73.6,50.8,0.7,18,34.0,72.1,0
32.5,73.9,51.9,1.4,25,31.6,69.7,1
31.9,74.0,53.3,74.0,81,29.3,79.2,0
22.8,84.6,72.4,0.0,40,23.1,83.1,0
29.5,79.6,39.6,3.7,78,30.8,83.6,1
24.7,88.5,37.0,0.6,23,24.2,87.1,1
29.8,84.7,40.7,0.1,37,33.0,76.9,1
19.6,81.3,76.7,0.2,15,17.8,78.1,0
23.1,84.9,30.0,1.3,24,23.8,76.5,1
35.4,80.0,34.1,0.2,50,36.2,83.0,1
31.7,70.1,85.3,0.5,3,30.9,71.3,0
28.4,78.3,40.7,0.2,5,27.3,75.7,1
25.9,90.8,37.9,0.2,32,26.7,94.4,1
25.1,86.8,12.8,0.1,71,24.2,93.1,1
30.9,88.7,66.3,0.6,89,30.8,88.5,1
28.5,85.0,8.7,0.1,57,26.9,86.9,1
37.0,63.5,31.9,0.2,16,36.1,64.9,1
29.2,84.2,57.1,0.3,45,29.0,81.7,1
30.3,70.9,78.6,1.5,43,29.5,74.5,0
23.8,91.3,29.8,1.5,3,19.6,92.5,1
28.4,75.4,17.4,0.7,17,28.0,76.5,1
30.8,84.0,71.0,0.1,63,31.7,83.5,0
28.3,86.8,75.6,11.9,54,28.3,84.4,0
27.8,94.9,78.9,0.2,61,28.4,92.0,0
31.5,84.5,23.2,7.8,49,29.2,83.5,1
36.8,81.0,61.4,12.3,76,37.1,78.4,0
30.7,72.5,67.0,1.2,49,31.3,72.4,0
35.1,79.2,54.7,0.9,26,34.9,80.4,1
32.8,74.0,66.1,0.0,18,34.7,71.6,1
34.9,69.5,31.6,35.5,42,34.0,69.7,1
27.3,92.8,25.6,0.2,48,25.4,100.0,1
29.1,82.6,51.3,0.5,21,29.4,80.6,0
29.1,85.0,57.6,40.8,87,30.3,89.4,0
32.5,79.8,87.0,0.0,79,32.6,77.5,0
33.6,77.4,53.5,0.4,49,34.4,75.2,0
30.6,83.2,66.2,11.8,44,31.6,79.3,1
33.9,77.5,30.4,2.9,21,32.2,73.3,1
27.5,83.1,81.6,10.5,58,26.5,85.0,0
34.0,74.6,24.7,13.4,30,34.0,68.7,1
34.6,72.8,62.5,0.1,29,34.1,73.2,0
33.0,68.1,34.2,0.3,9,30.9,75.5,1
30.6,81.0,74.1,0.8,26,31.2,85.2,0
33.2,73.3,65.2,1.3,33,34.1,75.1,1
26.0,86.5,32.4,0.1,30,25.4,85.8,1
30.9,74.7,40.5,35.5,40,27.8,70.3,1
31.4,86.4,23.4,0.5,39,30.1,86.6,1
24.0,100.0,67.7,1.3,66,26.2,100.0,0
32.1,81.7,19.1,0.1,44,32.6,80.2,1
24.4,91.4,19.4,0.2,66,21.5,90.7,1
28.1,79.1,34.8,0.1,20,28.9,80.4,1
30.2,80.6,67.3,1.2,54,32.8,77.0,0
26.7,80.8,61.7,0.4,22,28.8,89.6,0
30.4,76.3,57.1,0.1,27,27.9,82.0,1
30.3,79.1,71.8,0.3,48,33.0,73.7,0
26.3,81.8,42.8,0.7,21,25.7,84.4,1
32.6,88.5,28.4,3.4,74,31.1,84.6,1
26.6,90.9,54.3,14.2,50,24.4,90.0,0
40.3,56.4,13.9,1.3,14,41.9,59.0,1
29.5,88.3,31.1,0.2,35,27.3,92.1,1
24.7,87.1,18.0,0.3,53,22.0,90.7,1
25.6,85.4,30.6,47.2,53,26.0,80.6,1
35.2,74.8,75.4,0.3,33,36.3,70.1,0
28.2,85.0,27.0,0.0,46,29.5,84.2,1
23.9,92.4,19.8,0.5,65,21.7,90.9,1
33.8,82.8,54.4,0.7,36,32.0,82.9,1
28.1,78.3,55.1,12.1,46,27.8,83.8,1
32.9,69.2,21.7,0.4,21,33.2,63.9,1
34.2,75.3,60.1,0.8,49,35.1,79.8,0
31.2,76.9,17.2,0.0,19,31.3,72.2,1
40.8,71.4,58.4,1.5,62,42.3,77.7,0
22.2,88.4,24.1,0.0,54,23.7,92.1,1
26.3,75.7,22.0,0.3,28,27.7,75.0,1
28.8,76.8,72.6,0.3,42,27.9,65.8,0
40.2,80.6,93.0,81.0,76,38.1,76.1,0
38.1,72.0,44.5,3.4,37,40.3,77.2,1
35.8,66.9,71.8,0.8,12,34.6,66.1,0
26.4,82.5,59.0,0.5,45,26.7,83.1,0
27.0,83.4,46.8,9.8,25,27.2,80.3,1
26.3,93.0,86.3,0.8,77,26.8,95.7,0
